Source File,Heading,Heading Description,Subcategory,HS Code,HS Description
0525_2022e.pdf,25.29,"Feldspar; leucite, nepheline and nepheline syenite; fluorspar.",Fluorspar,2529.30,Leucite; nepheline and nepheline syenite
0525_2022e.pdf,25.30,Mineral substances not elsewhere specified or included.,,2530.10,"Vermiculite, perlite and chlorites, unexpanded"
0525_2022e.pdf,25.30,Mineral substances not elsewhere specified or included.,,2530.20,"Kieserite, epsomite (natural magnesium sulphates)"
0525_2022e.pdf,25.30,Mineral substances not elsewhere specified or included.,,2530.90,Other
0526_2022e.pdf,26.01,"Iron ores and concentrates, including roasted iron pyrites.","Iron ores and concentrates, other than roasted iron pyrites",2601.11,Non-agglomerated
0526_2022e.pdf,26.01,"Iron ores and concentrates, including roasted iron pyrites.","Iron ores and concentrates, other than roasted iron pyrites",2601.12,Agglomerated
0526_2022e.pdf,26.01,"Iron ores and concentrates, including roasted iron pyrites.","Iron ores and concentrates, other than roasted iron pyrites",2601.20,Roasted iron pyrites
0526_2022e.pdf,26.12,Uranium or thorium ores and concentrates.,,2612.10,Uranium ores and concentrates
0526_2022e.pdf,26.12,Uranium or thorium ores and concentrates.,,2612.20,Thorium ores and concentrates
0526_2022e.pdf,26.13,Molybdenum ores and concentrates.,,2613.10,Roasted
0526_2022e.pdf,26.13,Molybdenum ores and concentrates.,,2613.90,Other
0526_2022e.pdf,26.15,"Niobium, tantalum, vanadium or zirconium ores and",,2615.10,Zirconium ores and concentrates
0526_2022e.pdf,26.15,"Niobium, tantalum, vanadium or zirconium ores and",,2615.90,Other
0526_2022e.pdf,26.16,Precious metal ores and concentrates.,,2616.10,Silver ores and concentrates
0526_2022e.pdf,26.16,Precious metal ores and concentrates.,,2616.90,Other
0526_2022e.pdf,26.17,Other ores and concentrates.,,2617.10,Antimony ores and concentrates
0526_2022e.pdf,26.17,Other ores and concentrates.,,2617.90,Other
0526_2022e.pdf,26.20,"Slag, ash and residues (other than from the manufacture of iron",Containing mainly zinc,2620.11,Hard zinc spelter
0526_2022e.pdf,26.20,"Slag, ash and residues (other than from the manufacture of iron",Containing mainly zinc,2620.19,Other
0526_2022e.pdf,26.20,"Slag, ash and residues (other than from the manufacture of iron",Containing mainly lead,2620.21,Leaded gasoline sludges and leaded anti-knock compound
0526_2022e.pdf,26.20,"Slag, ash and residues (other than from the manufacture of iron",Containing mainly lead,2620.29,Other
0526_2022e.pdf,26.20,"Slag, ash and residues (other than from the manufacture of iron",Containing mainly lead,2620.30,Containing mainly copper
0526_2022e.pdf,26.20,"Slag, ash and residues (other than from the manufacture of iron",Containing mainly lead,2620.40,Containing mainly aluminium
0526_2022e.pdf,26.20,"Slag, ash and residues (other than from the manufacture of iron",Containing mainly lead,2620.60,"Containing arsenic, mercury, thallium or their mixtures, of a kind"
0526_2022e.pdf,26.20,"Slag, ash and residues (other than from the manufacture of iron",Other,2620.91,"Containing antimony, beryllium, cadmium, chromium or their"
0526_2022e.pdf,26.20,"Slag, ash and residues (other than from the manufacture of iron",Other,2620.99,Other
0526_2022e.pdf,26.21,"Other slag and ash, including seaweed ash (kelp); ash and",,2621.10,Ash and residues from the incineration of municipal waste
0526_2022e.pdf,26.21,"Other slag and ash, including seaweed ash (kelp); ash and",,2621.90,Other
0527_2022e.pdf,27.01,"Coal; briquettes, ovoids and similar solid fuels manufactured","Coal, whether or not pulverised, but not agglomerated",2701.11,Anthracite
0527_2022e.pdf,27.01,"Coal; briquettes, ovoids and similar solid fuels manufactured","Coal, whether or not pulverised, but not agglomerated",2701.12,Bituminous coal
0527_2022e.pdf,27.01,"Coal; briquettes, ovoids and similar solid fuels manufactured","Coal, whether or not pulverised, but not agglomerated",2701.19,Other coal
0527_2022e.pdf,27.01,"Coal; briquettes, ovoids and similar solid fuels manufactured","Coal, whether or not pulverised, but not agglomerated",2701.20,"Briquettes, ovoids and similar solid fuels manufactured from coal"
0527_2022e.pdf,27.02,"Lignite, whether or not agglomerated, excluding jet.",,2702.10,"Lignite, whether or not pulverised, but not agglomerated"
0527_2022e.pdf,27.02,"Lignite, whether or not agglomerated, excluding jet.",,2702.20,Agglomerated lignite
0527_2022e.pdf,27.07,Oils and other products of the distillation of high temperature,,2707.10,Benzol (benzene)
0527_2022e.pdf,27.07,Oils and other products of the distillation of high temperature,,2707.20,Toluol (toluene)
0527_2022e.pdf,27.07,Oils and other products of the distillation of high temperature,,2707.30,Xylol (xylenes)
0527_2022e.pdf,27.07,Oils and other products of the distillation of high temperature,,2707.40,Naphthalene
0527_2022e.pdf,27.07,Oils and other products of the distillation of high temperature,,2707.50,Other aromatic hydrocarbon mixtures of which 65 % or more by
0527_2022e.pdf,27.07,Oils and other products of the distillation of high temperature,Other,2707.91,Creosote oils
0527_2022e.pdf,27.07,Oils and other products of the distillation of high temperature,Other,2707.99,Other
0527_2022e.pdf,27.08,"Pitch and pitch coke, obtained from coal tar or from other",,2708.10,Pitch
0527_2022e.pdf,27.08,"Pitch and pitch coke, obtained from coal tar or from other",,2708.20,Pitch coke
0527_2022e.pdf,27.10,"Petroleum oils and oils obtained from bituminous minerals,",,2710.12,Light oils and preparations
0527_2022e.pdf,27.10,"Petroleum oils and oils obtained from bituminous minerals,",,2710.19,Other
0527_2022e.pdf,27.10,"Petroleum oils and oils obtained from bituminous minerals,",,2710.20,Petroleum oils and oils obtained from bituminous minerals (other
0527_2022e.pdf,27.10,"Petroleum oils and oils obtained from bituminous minerals,",Waste oils,2710.91,"Containing polychlorinated biphenyls (PCBs), polychlorinated"
0527_2022e.pdf,27.10,"Petroleum oils and oils obtained from bituminous minerals,",Waste oils,2710.99,Other
0527_2022e.pdf,27.11,Petroleum gases and other gaseous hydrocarbons.,Liquefied,2711.11,Natural gas
0527_2022e.pdf,27.11,Petroleum gases and other gaseous hydrocarbons.,Liquefied,2711.12,Propane
0527_2022e.pdf,27.11,Petroleum gases and other gaseous hydrocarbons.,Liquefied,2711.13,Butanes
0527_2022e.pdf,27.11,Petroleum gases and other gaseous hydrocarbons.,Liquefied,2711.14,"Ethylene, propylene, butylene and butadiene"
0527_2022e.pdf,27.11,Petroleum gases and other gaseous hydrocarbons.,Liquefied,2711.19,Other
0527_2022e.pdf,27.11,Petroleum gases and other gaseous hydrocarbons.,In gaseous state,2711.21,Natural gas
0527_2022e.pdf,27.11,Petroleum gases and other gaseous hydrocarbons.,In gaseous state,2711.29,Other
0527_2022e.pdf,27.12,"Petroleum jelly; paraffin wax, micro-crystalline petroleum wax,",,2712.10,Petroleum jelly
0527_2022e.pdf,27.12,"Petroleum jelly; paraffin wax, micro-crystalline petroleum wax,",,2712.20,Paraffin wax containing by weight less than 0.75 % of oil
0527_2022e.pdf,27.12,"Petroleum jelly; paraffin wax, micro-crystalline petroleum wax,",,2712.90,Other
0527_2022e.pdf,27.13,"Petroleum coke, petroleum bitumen and other residues of",Petroleum coke,2713.11,Not calcined
0527_2022e.pdf,27.13,"Petroleum coke, petroleum bitumen and other residues of",Petroleum coke,2713.12,Calcined
0527_2022e.pdf,27.13,"Petroleum coke, petroleum bitumen and other residues of",Petroleum coke,2713.20,Petroleum bitumen
0527_2022e.pdf,27.13,"Petroleum coke, petroleum bitumen and other residues of",Petroleum coke,2713.90,Other residues of petroleum oils or of oils obtained from bituminous
0527_2022e.pdf,27.14,"Bitumen and asphalt, natural; bituminous or oil shale and tar",,2714.10,Bituminous or oil shale and tar sands
0527_2022e.pdf,27.14,"Bitumen and asphalt, natural; bituminous or oil shale and tar",,2714.90,Other
0628_2022e.pdf,28.01,"Fluorine, chlorine, bromine and iodine.",,2801.10,Chlorine
0628_2022e.pdf,28.01,"Fluorine, chlorine, bromine and iodine.",,2801.20,Iodine
0628_2022e.pdf,28.01,"Fluorine, chlorine, bromine and iodine.",,2801.30,Fluorine; bromine
0628_2022e.pdf,28.04,"Hydrogen, rare gases and other non-metals.",,2804.10,Hydrogen
0628_2022e.pdf,28.04,"Hydrogen, rare gases and other non-metals.",Rare gases,2804.21,Argon
0628_2022e.pdf,28.04,"Hydrogen, rare gases and other non-metals.",Rare gases,2804.29,Other
0628_2022e.pdf,28.04,"Hydrogen, rare gases and other non-metals.",Rare gases,2804.30,Nitrogen
0628_2022e.pdf,28.04,"Hydrogen, rare gases and other non-metals.",Rare gases,2804.40,Oxygen
0628_2022e.pdf,28.04,"Hydrogen, rare gases and other non-metals.",Rare gases,2804.50,Boron; tellurium
0628_2022e.pdf,28.04,"Hydrogen, rare gases and other non-metals.",Silicon,2804.61,Containing by weight not less than 99.99 % of silicon
0628_2022e.pdf,28.04,"Hydrogen, rare gases and other non-metals.",Silicon,2804.69,Other
0628_2022e.pdf,28.04,"Hydrogen, rare gases and other non-metals.",Silicon,2804.70,Phosphorus
0628_2022e.pdf,28.04,"Hydrogen, rare gases and other non-metals.",Silicon,2804.80,Arsenic
0628_2022e.pdf,28.04,"Hydrogen, rare gases and other non-metals.",Silicon,2804.90,Selenium
0628_2022e.pdf,28.05,"Alkali or alkaline-earth metals; rare-earth metals, scandium and",Alkali or alkaline-earth metals,2805.11,Sodium
0628_2022e.pdf,28.05,"Alkali or alkaline-earth metals; rare-earth metals, scandium and",Alkali or alkaline-earth metals,2805.12,Calcium
0628_2022e.pdf,28.05,"Alkali or alkaline-earth metals; rare-earth metals, scandium and",Alkali or alkaline-earth metals,2805.19,Other
0628_2022e.pdf,28.05,"Alkali or alkaline-earth metals; rare-earth metals, scandium and",Alkali or alkaline-earth metals,2805.30,"Rare-earth metals, scandium and yttrium, whether or not intermixed"
0628_2022e.pdf,28.05,"Alkali or alkaline-earth metals; rare-earth metals, scandium and",Alkali or alkaline-earth metals,2805.40,Mercury
0628_2022e.pdf,28.06,Hydrogen chloride (hydrochloric acid); chlorosulphuric acid.,,2806.10,Hydrogen chloride (hydrochloric acid)
0628_2022e.pdf,28.06,Hydrogen chloride (hydrochloric acid); chlorosulphuric acid.,,2806.20,Chlorosulphuric acid
0628_2022e.pdf,28.09,Diphosphorus pentaoxide; phosphoric acid; polyphosphoric,,2809.10,Diphosphorus pentaoxide
0628_2022e.pdf,28.09,Diphosphorus pentaoxide; phosphoric acid; polyphosphoric,,2809.20,Phosphoric acid and polyphosphoric acids
0628_2022e.pdf,28.11,Other inorganic acids and other inorganic oxygen compounds of,Other inorganic acids,2811.11,Hydrogen fluoride (hydrofluoric acid)
0628_2022e.pdf,28.11,Other inorganic acids and other inorganic oxygen compounds of,Other inorganic acids,2811.12,Hydrogen cyanide (hydrocyanic acid)
0628_2022e.pdf,28.11,Other inorganic acids and other inorganic oxygen compounds of,Other inorganic acids,2811.19,Other
0628_2022e.pdf,28.11,Other inorganic acids and other inorganic oxygen compounds of,Other inorganic oxygen compounds of non-metals,2811.21,Carbon dioxide
0628_2022e.pdf,28.11,Other inorganic acids and other inorganic oxygen compounds of,Other inorganic oxygen compounds of non-metals,2811.22,Silicon dioxide
0628_2022e.pdf,28.11,Other inorganic acids and other inorganic oxygen compounds of,Other inorganic oxygen compounds of non-metals,2811.29,Other
0628_2022e.pdf,28.12,Halides and halide oxides of non-metals.,Chlorides and chloride oxides,2812.11,Carbonyl dichloride (phosgene)
0628_2022e.pdf,28.12,Halides and halide oxides of non-metals.,Chlorides and chloride oxides,2812.12,Phosphorus oxychloride
0628_2022e.pdf,28.12,Halides and halide oxides of non-metals.,Chlorides and chloride oxides,2812.13,Phosphorus trichloride
0628_2022e.pdf,28.12,Halides and halide oxides of non-metals.,Chlorides and chloride oxides,2812.14,Phosphorus pentachloride
0628_2022e.pdf,28.12,Halides and halide oxides of non-metals.,Chlorides and chloride oxides,2812.15,Sulphur monochloride
0628_2022e.pdf,28.12,Halides and halide oxides of non-metals.,Chlorides and chloride oxides,2812.16,Sulphur dichloride
0628_2022e.pdf,28.12,Halides and halide oxides of non-metals.,Chlorides and chloride oxides,2812.17,Thionyl chloride
0628_2022e.pdf,28.12,Halides and halide oxides of non-metals.,Chlorides and chloride oxides,2812.19,Other
0628_2022e.pdf,28.12,Halides and halide oxides of non-metals.,Chlorides and chloride oxides,2812.90,Other
0628_2022e.pdf,28.13,Sulphides of non-metals; commercial phosphorus trisulphide.,,2813.10,Carbon disulphide
0628_2022e.pdf,28.13,Sulphides of non-metals; commercial phosphorus trisulphide.,,2813.90,Other
0628_2022e.pdf,28.14,"Ammonia, anhydrous or in aqueous solution.",,2814.10,Anhydrous ammonia
0628_2022e.pdf,28.14,"Ammonia, anhydrous or in aqueous solution.",,2814.20,Ammonia in aqueous solution
0628_2022e.pdf,28.15,Sodium hydroxide (caustic soda); potassium hydroxide (caustic,Sodium hydroxide (caustic soda),2815.11,Solid
0628_2022e.pdf,28.15,Sodium hydroxide (caustic soda); potassium hydroxide (caustic,Sodium hydroxide (caustic soda),2815.12,In aqueous solution (soda lye or liquid soda)
0628_2022e.pdf,28.15,Sodium hydroxide (caustic soda); potassium hydroxide (caustic,Sodium hydroxide (caustic soda),2815.20,Potassium hydroxide (caustic potash)
0628_2022e.pdf,28.15,Sodium hydroxide (caustic soda); potassium hydroxide (caustic,Sodium hydroxide (caustic soda),2815.30,Peroxides of sodium or potassium
0628_2022e.pdf,28.16,"Hydroxide and peroxide of magnesium; oxides, hydroxides and",,2816.10,Hydroxide and peroxide of magnesium
0628_2022e.pdf,28.16,"Hydroxide and peroxide of magnesium; oxides, hydroxides and",,2816.40,"Oxides, hydroxides and peroxides, of strontium or barium"
0628_2022e.pdf,28.18,"Artificial corundum, whether or not chemically defined;",,2818.10,"Artificial corundum, whether or not chemically defined"
0628_2022e.pdf,28.18,"Artificial corundum, whether or not chemically defined;",,2818.20,"Aluminium oxide, other than artificial corundum"
0628_2022e.pdf,28.18,"Artificial corundum, whether or not chemically defined;",,2818.30,Aluminium hydroxide
0628_2022e.pdf,28.19,Chromium oxides and hydroxides.,,2819.10,Chromium trioxide
0628_2022e.pdf,28.19,Chromium oxides and hydroxides.,,2819.90,Other
0628_2022e.pdf,28.20,Manganese oxides.,,2820.10,Manganese dioxide
0628_2022e.pdf,28.20,Manganese oxides.,,2820.90,Other
0628_2022e.pdf,28.21,Iron oxides and hydroxides; earth colours containing 70 % or,,2821.10,Iron oxides and hydroxides
0628_2022e.pdf,28.21,Iron oxides and hydroxides; earth colours containing 70 % or,,2821.20,Earth colours
0628_2022e.pdf,28.24,Lead oxides; red lead and orange lead.,,2824.10,"Lead monoxide (litharge, massicot)"
0628_2022e.pdf,28.24,Lead oxides; red lead and orange lead.,,2824.90,Other
0628_2022e.pdf,28.25,Hydrazine and hydroxylamine and their inorganic salts; other,,2825.10,Hydrazine and hydroxylamine and their inorganic salts
0628_2022e.pdf,28.25,Hydrazine and hydroxylamine and their inorganic salts; other,,2825.20,Lithium oxide and hydroxide
0628_2022e.pdf,28.25,Hydrazine and hydroxylamine and their inorganic salts; other,,2825.30,Vanadium oxides and hydroxides
0628_2022e.pdf,28.25,Hydrazine and hydroxylamine and their inorganic salts; other,,2825.40,Nickel oxides and hydroxides
0628_2022e.pdf,28.25,Hydrazine and hydroxylamine and their inorganic salts; other,,2825.50,Copper oxides and hydroxides
