url,locode,name,subdiv,iso2
https://service.unece.org/trade/locode/it.htm,ITPMT,San Polo Matese,CB,it
https://service.unece.org/trade/locode/it.htm,ITSP5,San Possidonio,MO,it
https://service.unece.org/trade/locode/it.htm,ITSU3,San Potito Ultra,AV,it
https://service.unece.org/trade/locode/it.htm,ITSPQ,San Prospero,,it
https://service.unece.org/trade/locode/it.htm,ITPPM,San Prospero Parmense,,it
https://service.unece.org/trade/locode/it.htm,ITSQU,San Quirico Di Trecasali,PR,it
https://service.unece.org/trade/locode/it.htm,ITZAR,San Quirico d'Orcia,SI,it
https://service.unece.org/trade/locode/it.htm,ITSQN,San Quirino,,it
https://service.unece.org/trade/locode/it.htm,ITSFF,San Raffaele Cimena,TO,it
https://service.unece.org/trade/locode/it.htm,ITSRE,San Remo,IM,it
https://service.unece.org/trade/locode/it.htm,ITSAR,San Rocco,,it
https://service.unece.org/trade/locode/it.htm,ITRLP,San Rocco al Porto,LO,it
https://service.unece.org/trade/locode/it.htm,ITSRA,San Rocco Castagnaretta,CN,it
https://service.unece.org/trade/locode/it.htm,ITSB3,San Rocco di Bernezzo,CN,it
https://service.unece.org/trade/locode/it.htm,ITQER,San Rocco di Guastalla,RE,it
https://service.unece.org/trade/locode/it.htm,ITSRP,San Rocco di Piegara,,it
https://service.unece.org/trade/locode/it.htm,ITCC6,San Rocco Seno D'Elvio,CN,it
https://service.unece.org/trade/locode/it.htm,ITSR9,San Romano,PI,it
https://service.unece.org/trade/locode/it.htm,ITZUO,San Salvatore Monferrato,AL,it
https://service.unece.org/trade/locode/it.htm,ITS2T,San Salvatore Telesino,BN,it
https://service.unece.org/trade/locode/it.htm,ITSSA,San Salvo,,it
https://service.unece.org/trade/locode/it.htm,ITZBL,San Sebastiano al Vesuvio,,it
https://service.unece.org/trade/locode/it.htm,ITSAD,San Secondo di Pinerolo,TO,it
https://service.unece.org/trade/locode/it.htm,ITSRS,San Secondo Parmense,PR,it
https://service.unece.org/trade/locode/it.htm,ITZTU,San Severino Marche,MC,it
https://service.unece.org/trade/locode/it.htm,ITSVO,San Severo,,it
https://service.unece.org/trade/locode/it.htm,ITSSO,San Sisto,PG,it
https://service.unece.org/trade/locode/it.htm,ITSP6,San Sperate,CA,it
https://service.unece.org/trade/locode/it.htm,ITSXD,San Stino di Livenza,VE,it
https://service.unece.org/trade/locode/it.htm,ITT6V,San Teodoro,NU,it
https://service.unece.org/trade/locode/it.htm,ITSTD,San Tomio di Malo,VI,it
https://service.unece.org/trade/locode/it.htm,ITSVR,San Valentino Torio,,it
https://service.unece.org/trade/locode/it.htm,ITNNZ,San Venanzo,TR,it
https://service.unece.org/trade/locode/it.htm,ITSNV,San Vendemiano,TV,it
https://service.unece.org/trade/locode/it.htm,ITSVG,San Vigilio,BS,it
https://service.unece.org/trade/locode/it.htm,ITSV3,San Vincenzo,LI,it
https://service.unece.org/trade/locode/it.htm,ITXSV,San Vincenzo A Torri,FI,it
https://service.unece.org/trade/locode/it.htm,ITZYS,San Vincenzo di Galliera,,it
https://service.unece.org/trade/locode/it.htm,ITQSV,San Vitaliano,,it
https://service.unece.org/trade/locode/it.htm,ITNVI,San Vito,MO,it
https://service.unece.org/trade/locode/it.htm,ITSVQ,San Vito,CA,it
https://service.unece.org/trade/locode/it.htm,ITSVX,San Vito,RN,it
https://service.unece.org/trade/locode/it.htm,ITSVT,San Vito al Tagliamento,,it
https://service.unece.org/trade/locode/it.htm,ITVTL,San Vito al Torre,UD,it
https://service.unece.org/trade/locode/it.htm,ITSC2,San Vito Chietino,CH,it
https://service.unece.org/trade/locode/it.htm,ITSVL,San Vito di Leguzzano,,it
https://service.unece.org/trade/locode/it.htm,ITSVC,San Vito lo Capo,,it
https://service.unece.org/trade/locode/it.htm,ITSVF,San Vittore del Lazio,FR,it
https://service.unece.org/trade/locode/it.htm,ITVRO,San Vittore Olona,MI,it
https://service.unece.org/trade/locode/it.htm,ITSXO,San Zeno,VR,it
https://service.unece.org/trade/locode/it.htm,ITSZN,San Zeno naviglio,,it
https://service.unece.org/trade/locode/it.htm,ITZXK,San Zenone al Lambro,LO,it
https://service.unece.org/trade/locode/it.htm,ITSDZ,San Zenone degli Ezzelini,TV,it
https://service.unece.org/trade/locode/it.htm,ITSAN,Sandigliano,BI,it
https://service.unece.org/trade/locode/it.htm,ITSDG,Sandrigo,VI,it
https://service.unece.org/trade/locode/it.htm,ITSNU,Sanguinetto,,it
https://service.unece.org/trade/locode/it.htm,ITNLT,Sanluri,CA,it
https://service.unece.org/trade/locode/it.htm,ITSZB,Sannazzaro de' Burgondi,PV,it
https://service.unece.org/trade/locode/it.htm,ITZTV,Sannicandro di Bari,BA,it
https://service.unece.org/trade/locode/it.htm,ITSSC,Sansepolcro,AR,it
https://service.unece.org/trade/locode/it.htm,ITZTB,Sant Angelo dei Lombardi,AV,it
https://service.unece.org/trade/locode/it.htm,ITSAT,Sant' Antioco,,it
https://service.unece.org/trade/locode/it.htm,ITSCB,Santa Cristina e Bissone,PV,it
https://service.unece.org/trade/locode/it.htm,ITG9C,Santa Cristina Gela,PA,it
https://service.unece.org/trade/locode/it.htm,ITSCR,Santa Croce,,it
https://service.unece.org/trade/locode/it.htm,ITSC3,Santa Croce Camerina,RG,it
https://service.unece.org/trade/locode/it.htm,ITSCX,Santa Croce Del Sannio,BN,it
https://service.unece.org/trade/locode/it.htm,ITDIM,Santa Croce di Magliano,CB,it
https://service.unece.org/trade/locode/it.htm,ITCSU,Santa Croce sull'Arno,PI,it
https://service.unece.org/trade/locode/it.htm,ITZXD,Santa Domenica Talao,CS,it
https://service.unece.org/trade/locode/it.htm,ITSFL,Santa Flavia,,it
https://service.unece.org/trade/locode/it.htm,ITSFM,Santa Foca di Melendugno,,it
https://service.unece.org/trade/locode/it.htm,ITGIL,Santa Giuletta,PV,it
https://service.unece.org/trade/locode/it.htm,ITZTG,Santa Giusta,OR,it
https://service.unece.org/trade/locode/it.htm,ITSBU,Santa Giustina Bellunese,BL,it
https://service.unece.org/trade/locode/it.htm,ITTUT,Santa Giustina in Colle,PD,it
https://service.unece.org/trade/locode/it.htm,ITXSL,Santa Luce,PI,it
https://service.unece.org/trade/locode/it.htm,ITSLD,Santa Lucia di Piave,TV,it
https://service.unece.org/trade/locode/it.htm,ITSAM,Santa Margherita d'Adige,PD,it
https://service.unece.org/trade/locode/it.htm,ITSMQ,Santa Margherita di Belice,AG,it
https://service.unece.org/trade/locode/it.htm,ITSML,Santa Margherita Ligure,GE,it
https://service.unece.org/trade/locode/it.htm,ITSAH,Santa Maria a Monte,PI,it
https://service.unece.org/trade/locode/it.htm,ITSMC,Santa Maria Capua Vetere,,it
https://service.unece.org/trade/locode/it.htm,ITSMZ,Santa Maria Codifiume,,it
https://service.unece.org/trade/locode/it.htm,ITSME,Santa Maria degli Angeli,PG,it
https://service.unece.org/trade/locode/it.htm,ITSMY,Santa Maria del Taro,PR,it
https://service.unece.org/trade/locode/it.htm,ITSVS,Santa Maria della Versa,PV,it
https://service.unece.org/trade/locode/it.htm,ITSMK,Santa Maria di Castellabate,,it
https://service.unece.org/trade/locode/it.htm,ITSZH,Santa Maria Di Catanzaro,CZ,it
https://service.unece.org/trade/locode/it.htm,ITMM6,Santa Maria Di Mugnano,MO,it
https://service.unece.org/trade/locode/it.htm,ITSMS,Santa Maria di Sala,VE,it
https://service.unece.org/trade/locode/it.htm,ITSZV,Santa Maria di Zevio,VR,it
https://service.unece.org/trade/locode/it.htm,ITMHO,Santa Maria HoÃ¨,LC,it
https://service.unece.org/trade/locode/it.htm,ITSFB,Santa Maria in Fabriago,RA,it
https://service.unece.org/trade/locode/it.htm,ITSM2,Santa Maria La Carita,,it
https://service.unece.org/trade/locode/it.htm,ITER3,Santa Maria la Fossa,CE,it
https://service.unece.org/trade/locode/it.htm,ITSX8,Santa Maria la Longa,UD,it
https://service.unece.org/trade/locode/it.htm,ITMDN,Santa Maria Maddalena,RO,it
https://service.unece.org/trade/locode/it.htm,ITAMN,Santa Maria Navarrese,OG,it
https://service.unece.org/trade/locode/it.htm,ITSMN,Santa Maria Nuova,AN,it
https://service.unece.org/trade/locode/it.htm,ITSLA,Santa Marina Salina,,it
https://service.unece.org/trade/locode/it.htm,ITSMA,Santa Marinella,,it
https://service.unece.org/trade/locode/it.htm,ITNIN,Santa Ninfa,TP,it
https://service.unece.org/trade/locode/it.htm,ITPBA,Santa Palomba,RM,it
https://service.unece.org/trade/locode/it.htm,ITSPA,Santa Panagia,,it
https://service.unece.org/trade/locode/it.htm,ITST7,Santa Rufina,RI,it
https://service.unece.org/trade/locode/it.htm,ITSFA,Santa Sofia,FC,it
https://service.unece.org/trade/locode/it.htm,ITSTE,Santa Teresa di Gallura,SS,it
https://service.unece.org/trade/locode/it.htm,ITZAU,Santa Venerina,CT,it
https://service.unece.org/trade/locode/it.htm,ITITT,Santa Vittoria,RE,it
https://service.unece.org/trade/locode/it.htm,ITSVD,Santa Vittoria d'Alba,CN,it
https://service.unece.org/trade/locode/it.htm,ITZTH,Santadi,CA,it
https://service.unece.org/trade/locode/it.htm,ITSBN,Sant'Agata Bolognese,BO,it
https://service.unece.org/trade/locode/it.htm,ITSG2,Sant'Agata de' Goti,BN,it
https://service.unece.org/trade/locode/it.htm,ITSAG,Sant'Agata di Militello,ME,it
https://service.unece.org/trade/locode/it.htm,ITSEF,Sant'Agata Feltria,,it
https://service.unece.org/trade/locode/it.htm,ITSAI,Sant'Agata Irpina,AV,it
https://service.unece.org/trade/locode/it.htm,ITSA6,Sant'Agata li Battiati,CT,it
https://service.unece.org/trade/locode/it.htm,ITZUP,Sant'Agata sul Santerno,RA,it
https://service.unece.org/trade/locode/it.htm,ITSA3,Sant'Agnello,,it
https://service.unece.org/trade/locode/it.htm,ITZUA,Sant'Agostino,FE,it
https://service.unece.org/trade/locode/it.htm,ITSAS,Sant'Albano Stura,CN,it
https://service.unece.org/trade/locode/it.htm,ITIIA,Sant'Alessio,LU,it
https://service.unece.org/trade/locode/it.htm,ITACV,Sant'Alessio con Vialone,PV,it
https://service.unece.org/trade/locode/it.htm,ITFFC,Sant'Alfio,CT,it
https://service.unece.org/trade/locode/it.htm,ITMBO,Sant'Ambrogio di Torino,,it
https://service.unece.org/trade/locode/it.htm,ITXAV,Sant'Ambrogio di Valpolicella,,it
https://service.unece.org/trade/locode/it.htm,ITS2N,Sant'Anastasia,,it
https://service.unece.org/trade/locode/it.htm,ITSD3,Sant'Anatolia di Narco,PG,it
https://service.unece.org/trade/locode/it.htm,ITTTV,SantandrÃ ,TV,it
https://service.unece.org/trade/locode/it.htm,ITSAC,Sant'Andrea in Casale,RN,it
https://service.unece.org/trade/locode/it.htm,ITSTA,Sant'Angelo a Scala,AV,it
https://service.unece.org/trade/locode/it.htm,ITLTT,Sant'Angelo all'Esca,AV,it
https://service.unece.org/trade/locode/it.htm,ITANJ,Sant'Angelo di Piove di Sacco,PD,it
https://service.unece.org/trade/locode/it.htm,ITSGZ,Sant'Angelo In Lizzola,PU,it
https://service.unece.org/trade/locode/it.htm,ITNL9,Sant'Angelo in Pontano,MC,it
https://service.unece.org/trade/locode/it.htm,ITSAX,Sant'Angelo in Vado,PU,it
https://service.unece.org/trade/locode/it.htm,ITSAF,Sant'Angelo le Fratte,,it
https://service.unece.org/trade/locode/it.htm,ITSOH,Sant'Angelo Lodigiano,,it
https://service.unece.org/trade/locode/it.htm,ITGEL,Sant'Angelo Lomellina,PV,it
https://service.unece.org/trade/locode/it.htm,ITAAE,Sant'Anna Arresi,CA,it
https://service.unece.org/trade/locode/it.htm,ITZYD,Sant'Anna di Rosa,,it
https://service.unece.org/trade/locode/it.htm,ITNNP,Sant'Antimo,,it
https://service.unece.org/trade/locode/it.htm,ITNTA,Sant'Antioco,,it
https://service.unece.org/trade/locode/it.htm,ITSNH,Sant'Antonino,,it
https://service.unece.org/trade/locode/it.htm,ITSA7,Sant'Antonino di Susa,TO,it
https://service.unece.org/trade/locode/it.htm,ITSAE,Sant'Antonio Abate,,it
https://service.unece.org/trade/locode/it.htm,ITADP,Sant'Antonio di Pontecagnano,SA,it
https://service.unece.org/trade/locode/it.htm,ITSQR,Sant'Arcangelo,,it
https://service.unece.org/trade/locode/it.htm,ITSTN,Santarcangelo di Romagna,RN,it
https://service.unece.org/trade/locode/it.htm,ITTTT,Sant'Atto,TE,it
https://service.unece.org/trade/locode/it.htm,ITEGV,Sant'Egidio alla Vibrata,TE,it
https://service.unece.org/trade/locode/it.htm,ITEGI,Sant'Egidio Del Monte Albino,SA,it
https://service.unece.org/trade/locode/it.htm,ITELN,Sant'Elena,PD,it
https://service.unece.org/trade/locode/it.htm,ITSN4,Sant'Elena Sannita,IS,it
https://service.unece.org/trade/locode/it.htm,ITPL5,Sant'Elia a Pianisi,CB,it
https://service.unece.org/trade/locode/it.htm,ITELL,Sant'Ellero,FI,it
https://service.unece.org/trade/locode/it.htm,ITSM6,Sant'elpidio a Mare,FM,it
https://service.unece.org/trade/locode/it.htm,ITSNE,Santena,TO,it
https://service.unece.org/trade/locode/it.htm,ITSTC,Sant'Eraclio,,it
https://service.unece.org/trade/locode/it.htm,ITSRC,Santeramo in Colle,,it
https://service.unece.org/trade/locode/it.htm,ITSFD,Sant'Eufemia della Fonte,BS,it
https://service.unece.org/trade/locode/it.htm,ITSHA,SanthiÃ ,VC,it
https://service.unece.org/trade/locode/it.htm,ITDAM,Santi Cosma e Damiano,LT,it
https://service.unece.org/trade/locode/it.htm,ITSIZ,Sant'Ilario d'Enza,RE,it
https://service.unece.org/trade/locode/it.htm,ITZUI,Sant'Ippolito,PU,it
https://service.unece.org/trade/locode/it.htm,ITSSF,Santo Stefano al Mare,IM,it
https://service.unece.org/trade/locode/it.htm,ITSSB,Santo Stefano Belbo,CN,it
https://service.unece.org/trade/locode/it.htm,ITSS2,Santo Stefano del Sole,AV,it
https://service.unece.org/trade/locode/it.htm,ITTEF,Santo Stefano di Camastra,ME,it
https://service.unece.org/trade/locode/it.htm,ITQGO,Santo Stefano di Magra,SP,it
https://service.unece.org/trade/locode/it.htm,ITZYN,Santo Stefano di Zimella,,it
https://service.unece.org/trade/locode/it.htm,ITOOS,Santo Stefano Roero,CN,it
https://service.unece.org/trade/locode/it.htm,ITSFC,Santo Stefano Ticino,,it
https://service.unece.org/trade/locode/it.htm,IT9OL,Sant'Olcese,GE,it
https://service.unece.org/trade/locode/it.htm,ITZJM,Sant'Omero,TE,it
https://service.unece.org/trade/locode/it.htm,ITSOB,Sant'Omobono Terme,BG,it
https://service.unece.org/trade/locode/it.htm,ITNTS,Sant'Oreste,RM,it
https://service.unece.org/trade/locode/it.htm,ITSQO,Santorso,,it
https://service.unece.org/trade/locode/it.htm,ITBAN,Sant'Urbano,PD,it
https://service.unece.org/trade/locode/it.htm,ITAON,Saonara,PD,it
https://service.unece.org/trade/locode/it.htm,ITPRH,Sapri,,it
https://service.unece.org/trade/locode/it.htm,ITSR2,Saracena,CS,it
https://service.unece.org/trade/locode/it.htm,ITRCD,Sarcedo,VI,it
https://service.unece.org/trade/locode/it.htm,ITSH2,Sarche Di Calavino,TN,it
https://service.unece.org/trade/locode/it.htm,ITSRG,Sarego,,it
https://service.unece.org/trade/locode/it.htm,ITBBZ,Sarentino,BZ,it
https://service.unece.org/trade/locode/it.htm,ITEZO,Sarezzo,BS,it
https://service.unece.org/trade/locode/it.htm,ITIOQ,Sariano,RO,it
https://service.unece.org/trade/locode/it.htm,ITARM,Sarmato,PC,it
https://service.unece.org/trade/locode/it.htm,ITSM5,Sarmede,TV,it
https://service.unece.org/trade/locode/it.htm,ITSDR,Sarmeola di Rubano,,it
https://service.unece.org/trade/locode/it.htm,ITRNN,Sarnano,MC,it
https://service.unece.org/trade/locode/it.htm,ITSRI,Sarnico,,it
https://service.unece.org/trade/locode/it.htm,ITSRO,Sarno,,it
https://service.unece.org/trade/locode/it.htm,ITDVX,Sarone,PN,it
https://service.unece.org/trade/locode/it.htm,ITSRN,Saronno,,it
https://service.unece.org/trade/locode/it.htm,ITPFX,Sarroch (Porto Foxi),,it
https://service.unece.org/trade/locode/it.htm,ITSAK,Sarsina,FC,it
https://service.unece.org/trade/locode/it.htm,ITSA2,Sarteano,SI,it
https://service.unece.org/trade/locode/it.htm,ITSAZ,Sarzana,SP,it
https://service.unece.org/trade/locode/it.htm,ITQLP,Sarzana-Luni Apt,SP,it
https://service.unece.org/trade/locode/it.htm,ITSA4,Sassano,SA,it
https://service.unece.org/trade/locode/it.htm,ITQSS,Sassari,SS,it
https://service.unece.org/trade/locode/it.htm,ITSSL,Sassello,,it
https://service.unece.org/trade/locode/it.htm,ITSST,Sassetta,LI,it
https://service.unece.org/trade/locode/it.htm,ITSSM,Sasso Marconi,BO,it
https://service.unece.org/trade/locode/it.htm,ITASV,Sassocorvaro,PU,it
https://service.unece.org/trade/locode/it.htm,ITSFO,Sassoferrato,AN,it
https://service.unece.org/trade/locode/it.htm,ITSSU,Sassuolo,,it
https://service.unece.org/trade/locode/it.htm,ITTAS,Sava,TA,it
https://service.unece.org/trade/locode/it.htm,ITLLT,Savelletri,BR,it
https://service.unece.org/trade/locode/it.htm,ITSV4,Saviano,,it
https://service.unece.org/trade/locode/it.htm,ITIGL,Savigliano,CN,it
https://service.unece.org/trade/locode/it.htm,ITSSP,Savignano sul Panaro,MO,it
https://service.unece.org/trade/locode/it.htm,ITSSR,Savignano sul Rubicone,,it
https://service.unece.org/trade/locode/it.htm,ITVBO,Savigno,BO,it
https://service.unece.org/trade/locode/it.htm,ITSAV,Savignone,GE,it
https://service.unece.org/trade/locode/it.htm,ITZXH,Savogna d'Isonzo,GO,it
https://service.unece.org/trade/locode/it.htm,ITSVN,Savona,SV,it
https://service.unece.org/trade/locode/it.htm,ITSUV,Savorgnano,UD,it
https://service.unece.org/trade/locode/it.htm,ITSCF,Scafati,,it
https://service.unece.org/trade/locode/it.htm,ITLEA,Scalea,,it
https://service.unece.org/trade/locode/it.htm,ITSLH,Scalenghe,TO,it
https://service.unece.org/trade/locode/it.htm,ITSCA,Scandiano,,it
https://service.unece.org/trade/locode/it.htm,ITSCC,Scandicci,FI,it
https://service.unece.org/trade/locode/it.htm,ITSCV,Scandolara Ravara,CR,it
https://service.unece.org/trade/locode/it.htm,ITXSA,Scansano,GR,it
https://service.unece.org/trade/locode/it.htm,ITSZJ,Scanzano Jonico,,it
https://service.unece.org/trade/locode/it.htm,ITSZT,Scanzorosciate,,it
https://service.unece.org/trade/locode/it.htm,ITSRH,Scario,,it
https://service.unece.org/trade/locode/it.htm,ITSRL,Scarlino,,it
https://service.unece.org/trade/locode/it.htm,ITRAG,Scarmagno,TO,it
https://service.unece.org/trade/locode/it.htm,ITSIC,Scarperia,FI,it
https://service.unece.org/trade/locode/it.htm,ITSCU,Scarzara,,it
https://service.unece.org/trade/locode/it.htm,ITURI,Scauri,,it
https://service.unece.org/trade/locode/it.htm,ITURC,Scauri Alto,,it
https://service.unece.org/trade/locode/it.htm,ITSIP,Scerne di Pineto,TE,it
https://service.unece.org/trade/locode/it.htm,ITSHO,Schianno,VA,it
https://service.unece.org/trade/locode/it.htm,ITVXO,Schiavon,VE,it
https://service.unece.org/trade/locode/it.htm,ITSHI,Schieti,,it
https://service.unece.org/trade/locode/it.htm,ITSCH,Schio,,it
https://service.unece.org/trade/locode/it.htm,ITSCK,Sciacca,,it
https://service.unece.org/trade/locode/it.htm,ITSCI,Scicli,,it
https://service.unece.org/trade/locode/it.htm,ITSLL,Scilla,,it
https://service.unece.org/trade/locode/it.htm,ITSCO,Scoglitti,RG,it
https://service.unece.org/trade/locode/it.htm,ITS8C,Scomigo,TV,it
https://service.unece.org/trade/locode/it.htm,ITZUD,Scoppito,AQ,it
https://service.unece.org/trade/locode/it.htm,ITZTA,Scordia,CT,it
https://service.unece.org/trade/locode/it.htm,ITSCZ,ScorzÃ¨,VE,it
https://service.unece.org/trade/locode/it.htm,ITTNS,Scurelle,TN,it
https://service.unece.org/trade/locode/it.htm,ITXUO,Scurzolengo,AT,it
https://service.unece.org/trade/locode/it.htm,ITSNO,Seano,,it
https://service.unece.org/trade/locode/it.htm,IT2EL,SeclÃ¬,LE,it
https://service.unece.org/trade/locode/it.htm,ITSZG,Secugnago,LO,it
https://service.unece.org/trade/locode/it.htm,ITUDS,Sedegliano,UD,it
https://service.unece.org/trade/locode/it.htm,ITSDO,Sedico,,it
https://service.unece.org/trade/locode/it.htm,ITFQS,Sedini,SS,it
https://service.unece.org/trade/locode/it.htm,ITSED,Sedriano,MI,it
https://service.unece.org/trade/locode/it.htm,ITDR9,Sedrina,BG,it
https://service.unece.org/trade/locode/it.htm,ITSDC,Sega di Cavaion,VR,it
https://service.unece.org/trade/locode/it.htm,ITGXG,Seggiano,GR,it
https://service.unece.org/trade/locode/it.htm,ITSDV,Seghe di Velo,VI,it
https://service.unece.org/trade/locode/it.htm,ITS9R,Segni,RM,it
https://service.unece.org/trade/locode/it.htm,ITSN8,Segno,SV,it
https://service.unece.org/trade/locode/it.htm,ITSGE,Segrate,,it
https://service.unece.org/trade/locode/it.htm,ITSEU,Segusino,TV,it
https://service.unece.org/trade/locode/it.htm,ITZTD,Selargius,CA,it
https://service.unece.org/trade/locode/it.htm,ITSLE,Sellero,,it
https://service.unece.org/trade/locode/it.htm,ITLL9,Selva del Montello,TV,it
https://service.unece.org/trade/locode/it.htm,ITSVY,Selvatelle,PI,it
https://service.unece.org/trade/locode/it.htm,ITSZZ,Selvazzano Dentro,,it
https://service.unece.org/trade/locode/it.htm,ITSM8,Semonzo,TV,it
https://service.unece.org/trade/locode/it.htm,ITSEN,Senago,MI,it
https://service.unece.org/trade/locode/it.htm,ITSEW,Senato Lerici,SP,it
https://service.unece.org/trade/locode/it.htm,ITXEE,Seneghe,OR,it
https://service.unece.org/trade/locode/it.htm,ITZHW,Seniga,BS,it
https://service.unece.org/trade/locode/it.htm,ITSEG,Senigallia,AN,it
https://service.unece.org/trade/locode/it.htm,ITPZ8,Senise,PZ,it
https://service.unece.org/trade/locode/it.htm,ITZPJ,Senna Comasco,CO,it
https://service.unece.org/trade/locode/it.htm,ITSI9,Senna Lodigiana,LO,it
https://service.unece.org/trade/locode/it.htm,ITXNN,Sennori,SS,it
https://service.unece.org/trade/locode/it.htm,ITXOB,Senorbi,CA,it
https://service.unece.org/trade/locode/it.htm,ITSEO,Sepino,,it
https://service.unece.org/trade/locode/it.htm,ITSVZ,Seravezza,,it
https://service.unece.org/trade/locode/it.htm,ITXAA,Serdiana,CA,it
https://service.unece.org/trade/locode/it.htm,ITSGO,Seregno,,it
https://service.unece.org/trade/locode/it.htm,ITDGR,Seren Del Grappa,BL,it
https://service.unece.org/trade/locode/it.htm,ITXSG,Sergnano,CR,it
https://service.unece.org/trade/locode/it.htm,ITSER,Seriate,BG,it
https://service.unece.org/trade/locode/it.htm,ITWF2,Serina,BG,it
https://service.unece.org/trade/locode/it.htm,ITXNO,Serino,AV,it
https://service.unece.org/trade/locode/it.htm,ITSYD,Sermide,MN,it
https://service.unece.org/trade/locode/it.htm,ITETA,Sermoneta,,it
https://service.unece.org/trade/locode/it.htm,ITVSD,Sernaglia della Battaglia,TV,it
https://service.unece.org/trade/locode/it.htm,ITRRZ,Serra de'Conti,AN,it
https://service.unece.org/trade/locode/it.htm,ITRRC,Serra RiccÃ²,GE,it
https://service.unece.org/trade/locode/it.htm,ITZUQ,Serra San Quirico,AN,it
https://service.unece.org/trade/locode/it.htm,ITSFS,Serradifalco,CL,it
https://service.unece.org/trade/locode/it.htm,ITSRR,Serralunga D'alba,CN,it
https://service.unece.org/trade/locode/it.htm,ITS9G,Serralunga di Crea,AL,it
https://service.unece.org/trade/locode/it.htm,ITSEM,Serramanna,CA,it
https://service.unece.org/trade/locode/it.htm,ITZUY,Serramazzoni,MO,it
https://service.unece.org/trade/locode/it.htm,ITRES,Serrano,LE,it
https://service.unece.org/trade/locode/it.htm,ITXRR,Serrapetrona,MC,it
https://service.unece.org/trade/locode/it.htm,ITSVA,Serravalle,,it
https://service.unece.org/trade/locode/it.htm,ITSEI,Serravalle Pistoiese,PT,it
https://service.unece.org/trade/locode/it.htm,ITSRV,Serravalle Scrivia,,it
https://service.unece.org/trade/locode/it.htm,ITZTC,Serravalle Sesia,VC,it
https://service.unece.org/trade/locode/it.htm,ITRRS,Serre,SA,it
https://service.unece.org/trade/locode/it.htm,ITZTK,Serre di Rapolano,SI,it
https://service.unece.org/trade/locode/it.htm,ITXRO,Serrone,FR,it
https://service.unece.org/trade/locode/it.htm,ITGAP,Servigliano,FM,it
https://service.unece.org/trade/locode/it.htm,ITSAU,Sessa Aurunca,,it
https://service.unece.org/trade/locode/it.htm,ITEDM,Sessano del Molise,IS,it
https://service.unece.org/trade/locode/it.htm,ITSSS,Sesso,,it
https://service.unece.org/trade/locode/it.htm,ITSSK,Sestino,AR,it
https://service.unece.org/trade/locode/it.htm,ITSBZ,Sesto,BZ,it
https://service.unece.org/trade/locode/it.htm,ITPE4,Sesto al Reghena,PN,it
https://service.unece.org/trade/locode/it.htm,ITSEE,Sesto Calende,,it
https://service.unece.org/trade/locode/it.htm,ITSC8,Sesto Cremonese,CR,it
https://service.unece.org/trade/locode/it.htm,ITSUE,Sesto ed Uniti,CR,it
https://service.unece.org/trade/locode/it.htm,ITSTF,Sesto Fiorentino,,it
https://service.unece.org/trade/locode/it.htm,ITSIE,Sesto Imolese,,it
https://service.unece.org/trade/locode/it.htm,ITSSG,Sesto San Giovanni,,it
https://service.unece.org/trade/locode/it.htm,ITSUL,Sesto Ulteriano,,it
https://service.unece.org/trade/locode/it.htm,ITNTE,Sestri Levante,GE,it
https://service.unece.org/trade/locode/it.htm,ITTPO,Sestri Ponente,GE,it
https://service.unece.org/trade/locode/it.htm,ITTLA,Settala,MI,it
https://service.unece.org/trade/locode/it.htm,ITSET,Settecamini,,it
https://service.unece.org/trade/locode/it.htm,ITSEC,Settimello-Calenzano,,it
https://service.unece.org/trade/locode/it.htm,ITSTM,Settimo di Pescantina,VR,it
https://service.unece.org/trade/locode/it.htm,ITSTI,Settimo Milanese,MI,it
https://service.unece.org/trade/locode/it.htm,ITXSP,Settimo San Pietro,CA,it
https://service.unece.org/trade/locode/it.htm,ITSTT,Settimo Torinese,,it
https://service.unece.org/trade/locode/it.htm,ITV9O,Settimo Vittone,TO,it
https://service.unece.org/trade/locode/it.htm,ITSEV,Seveso,,it
https://service.unece.org/trade/locode/it.htm,ITSZD,Sezzadio,AL,it
https://service.unece.org/trade/locode/it.htm,ITSEZ,Sezze,,it
https://service.unece.org/trade/locode/it.htm,ITRRV,Sferracavallo,,it
https://service.unece.org/trade/locode/it.htm,ITSGW,Sgonico,TS,it
https://service.unece.org/trade/locode/it.htm,ITSG9,Sgurgola,FR,it
https://service.unece.org/trade/locode/it.htm,ITSIO,Siano,SA,it
https://service.unece.org/trade/locode/it.htm,ITZBF,Sibari,CS,it
https://service.unece.org/trade/locode/it.htm,ITSID,Siderno Marina,RC,it
https://service.unece.org/trade/locode/it.htm,ITSII,Sieci,,it
https://service.unece.org/trade/locode/it.htm,ITSNA,Siena,,it
https://service.unece.org/trade/locode/it.htm,ITGLP,Sigillo,PG,it
https://service.unece.org/trade/locode/it.htm,ITZTX,Signa,FI,it
https://service.unece.org/trade/locode/it.htm,ITEVI,Signoressa,TV,it
https://service.unece.org/trade/locode/it.htm,ITNSY,Sigonella,,it
https://service.unece.org/trade/locode/it.htm,ITS7O,Silandro,BZ,it
https://service.unece.org/trade/locode/it.htm,ITSEA,Silea,TV,it
https://service.unece.org/trade/locode/it.htm,ITZUK,Siliqua,CA,it
https://service.unece.org/trade/locode/it.htm,ITXVO,Sillavengo,NO,it
