url,locode,name,subdiv,iso2,country_id
https://service.unece.org/trade/locode/es.htm,ESBUC,Burcena,,ES,209
https://service.unece.org/trade/locode/es.htm,ESBRL,Burela,,ES,209
https://service.unece.org/trade/locode/es.htm,ESBOS,Burgo de Osma,SO,ES,209
https://service.unece.org/trade/locode/es.htm,ESBGH,Burgohondo,AV,ES,209
https://service.unece.org/trade/locode/es.htm,ESBUR,Burgos,,ES,209
https://service.unece.org/trade/locode/es.htm,ESBUT,Burguillos,TO,ES,209
https://service.unece.org/trade/locode/es.htm,ESZCV,Burguillos,SE,ES,209
https://service.unece.org/trade/locode/es.htm,ESUIL,Burguillos del Cerro,BA,ES,209
https://service.unece.org/trade/locode/es.htm,ESBRJ,Burjasot,,ES,209
https://service.unece.org/trade/locode/es.htm,ESBRU,BurjulÃº,AL,ES,209
https://service.unece.org/trade/locode/es.htm,ESBUA,Burlada,,ES,209
https://service.unece.org/trade/locode/es.htm,ESBRX,Burriana,,ES,209
https://service.unece.org/trade/locode/es.htm,ESJON,Burujon,,ES,209
https://service.unece.org/trade/locode/es.htm,ESBTV,Bustarviejo,M,ES,209
https://service.unece.org/trade/locode/es.htm,ESMAP,CabacÃ©s,T,ES,209
https://service.unece.org/trade/locode/es.htm,ESCBH,Cabana,C,ES,209
https://service.unece.org/trade/locode/es.htm,ESQ5B,CabaÃ±aquinta,O,ES,209
https://service.unece.org/trade/locode/es.htm,ESCPM,Cabanas,C,ES,209
https://service.unece.org/trade/locode/es.htm,ESKDS,CabaÃ±as de la Sagra,TO,ES,209
https://service.unece.org/trade/locode/es.htm,ES6CP,Cabanas de Polendos,SG,ES,209
https://service.unece.org/trade/locode/es.htm,ESZ8A,Cabanas de Sayago,ZA,ES,209
https://service.unece.org/trade/locode/es.htm,ESCY9,Cabanas De Yepes,TO,ES,209
https://service.unece.org/trade/locode/es.htm,ESCRA,CabaÃ±as Raras,LE,ES,209
https://service.unece.org/trade/locode/es.htm,ESCB7,Cabanelas,OR,ES,209
https://service.unece.org/trade/locode/es.htm,ESCB4,Cabanes,GI,ES,209
https://service.unece.org/trade/locode/es.htm,ESCBN,Cabanes,CS,ES,209
https://service.unece.org/trade/locode/es.htm,ESCDO,Cabanillas del Campo,,ES,209
https://service.unece.org/trade/locode/es.htm,ESCBC,Cabarceno,S,ES,209
https://service.unece.org/trade/locode/es.htm,ESCDB,Cabeza de Buey,BA,ES,209
https://service.unece.org/trade/locode/es.htm,ESCZB,Cabezabellosa,CC,ES,209
https://service.unece.org/trade/locode/es.htm,ESCAC,Cabezo Cortado,,ES,209
https://service.unece.org/trade/locode/es.htm,ESCBT,Cabezo de Torres,,ES,209
https://service.unece.org/trade/locode/es.htm,ESOZB,Cabezon,VA,ES,209
https://service.unece.org/trade/locode/es.htm,ESCEZ,CabezÃ³n de la Sal,,ES,209
https://service.unece.org/trade/locode/es.htm,ESCPG,Cabezon de Pisuerga,CS,ES,209
https://service.unece.org/trade/locode/es.htm,ESCBZ,Cabezuela,,ES,209
https://service.unece.org/trade/locode/es.htm,ESFAS,Cabezuela del Valle,CC,ES,209
https://service.unece.org/trade/locode/es.htm,ESCZV,Cabezuella Del Valle,CC,ES,209
https://service.unece.org/trade/locode/es.htm,ESCBP,Cabo de Palos,MU,ES,209
https://service.unece.org/trade/locode/es.htm,ESCRG,Cabo Roig,A,ES,209
https://service.unece.org/trade/locode/es.htm,ESZED,Caborana,O,ES,209
https://service.unece.org/trade/locode/es.htm,ESCAB,Cabra,,ES,209
https://service.unece.org/trade/locode/es.htm,ESCAX,Cabra del Campo,T,ES,209
https://service.unece.org/trade/locode/es.htm,ESCTC,Cabra del Santo Cristo,J,ES,209
https://service.unece.org/trade/locode/es.htm,ESCA8,Cabranes,O,ES,209
https://service.unece.org/trade/locode/es.htm,ESCJP,Cabrejas del Pinar,SO,ES,209
https://service.unece.org/trade/locode/es.htm,ESC8D,Cabrera d'Anoia,B,ES,209
https://service.unece.org/trade/locode/es.htm,ESCBM,Cabrera de Mar,B,ES,209
https://service.unece.org/trade/locode/es.htm,ESRET,Cabreton,LO,ES,209
https://service.unece.org/trade/locode/es.htm,ESZDK,Cabrianes,B,ES,209
https://service.unece.org/trade/locode/es.htm,ESCBI,Cabrils,B,ES,209
https://service.unece.org/trade/locode/es.htm,ESAS8,CabueÃ±es,O,ES,209
https://service.unece.org/trade/locode/es.htm,ESYTR,CabuÃ©rniga,S,ES,209
https://service.unece.org/trade/locode/es.htm,ESHHG,Cacabelos,LE,ES,209
https://service.unece.org/trade/locode/es.htm,ESCCS,CÃ¡ceres,,ES,209
https://service.unece.org/trade/locode/es.htm,ESCID,Cacicedo,S,ES,209
https://service.unece.org/trade/locode/es.htm,ESCVO,Cadalso de Los Vidrios,M,ES,209
https://service.unece.org/trade/locode/es.htm,ESOOP,CadaquÃ©s,GI,ES,209
https://service.unece.org/trade/locode/es.htm,ESDIA,Cadiar,GR,ES,209
https://service.unece.org/trade/locode/es.htm,ESCAD,Cadiz,,ES,209
https://service.unece.org/trade/locode/es.htm,ESAIT,Cadreita,,ES,209
https://service.unece.org/trade/locode/es.htm,ESETE,Cadrete,Z,ES,209
https://service.unece.org/trade/locode/es.htm,ESKDO,Cala de Oro,PM,ES,209
https://service.unece.org/trade/locode/es.htm,ESPPL,Cala Millor,PM,ES,209
https://service.unece.org/trade/locode/es.htm,ESKLM,Cala Moral,MA,ES,209
https://service.unece.org/trade/locode/es.htm,ESCBS,Cala Sabina,,ES,209
https://service.unece.org/trade/locode/es.htm,ESCWC,Calaceite,TE,ES,209
https://service.unece.org/trade/locode/es.htm,ESCAF,Calaf,,ES,209
https://service.unece.org/trade/locode/es.htm,ESCFE,Calafell,T,ES,209
https://service.unece.org/trade/locode/es.htm,ESCLH,Calahorra,,ES,209
https://service.unece.org/trade/locode/es.htm,ESCAH,Calamocha,TE,ES,209
https://service.unece.org/trade/locode/es.htm,ESNTE,Calamonte,,ES,209
https://service.unece.org/trade/locode/es.htm,ESCDA,Calanda,TE,ES,209
https://service.unece.org/trade/locode/es.htm,ESCAP,Calasparra,,ES,209
https://service.unece.org/trade/locode/es.htm,ESTAY,Calatayud,Z,ES,209
https://service.unece.org/trade/locode/es.htm,ESCRW,Calatorao,Z,ES,209
https://service.unece.org/trade/locode/es.htm,ESCMB,Caldas de Montbuy,B,ES,209
https://service.unece.org/trade/locode/es.htm,ESCSY,Caldas de Reis,,ES,209
https://service.unece.org/trade/locode/es.htm,ESCDM,Caldes de Malavella,GI,ES,209
https://service.unece.org/trade/locode/es.htm,ESCSM,Caldes de Montbui,,ES,209
https://service.unece.org/trade/locode/es.htm,ESLEL,Calella,B,ES,209
https://service.unece.org/trade/locode/es.htm,ESCAL,Calera de LeÃ³n,,ES,209
https://service.unece.org/trade/locode/es.htm,ESCYC,Calera y Chozas,TO,ES,209
https://service.unece.org/trade/locode/es.htm,ESCLG,Caleruega,,ES,209
https://service.unece.org/trade/locode/es.htm,ESCFU,Caleta de Fuste,GC,ES,209
https://service.unece.org/trade/locode/es.htm,ESCHR,Caleta de Sebo,GC,ES,209
https://service.unece.org/trade/locode/es.htm,ESAIG,Calig,CS,ES,209
https://service.unece.org/trade/locode/es.htm,ESCD2,Calldetenes,B,ES,209
https://service.unece.org/trade/locode/es.htm,ESC9A,Calles,V,ES,209
https://service.unece.org/trade/locode/es.htm,ESCDE,Callosa de EnsarriÃ¡,,ES,209
https://service.unece.org/trade/locode/es.htm,ESCDS,Callosa de Segura,,ES,209
https://service.unece.org/trade/locode/es.htm,ESAUS,Callus,B,ES,209
https://service.unece.org/trade/locode/es.htm,ESCGE,Calonge,GI,ES,209
https://service.unece.org/trade/locode/es.htm,ESCLP,Calpe,A,ES,209
https://service.unece.org/trade/locode/es.htm,ES6CS,Calvarrasa de Abajo,SA,ES,209
https://service.unece.org/trade/locode/es.htm,ES8SC,Calvarrasa de Arriba,SA,ES,209
https://service.unece.org/trade/locode/es.htm,ESKLV,Calvia,PM,ES,209
https://service.unece.org/trade/locode/es.htm,ESCLN,Calvos Randin,OR,ES,209
https://service.unece.org/trade/locode/es.htm,ESCZC,Calzada de Calatrava,CR,ES,209
https://service.unece.org/trade/locode/es.htm,ESAME,Camallera,GI,ES,209
https://service.unece.org/trade/locode/es.htm,ESCCR,Camarena,TO,ES,209
https://service.unece.org/trade/locode/es.htm,ESCMN,Camarenilla,TO,ES,209
https://service.unece.org/trade/locode/es.htm,ESCGO,Camargo,S,ES,209
https://service.unece.org/trade/locode/es.htm,ESIAS,CamariÃ±as,C,ES,209
https://service.unece.org/trade/locode/es.htm,ESCLS,Camarles,T,ES,209
https://service.unece.org/trade/locode/es.htm,ESCAE,Camarma de Esteruelas,M,ES,209
https://service.unece.org/trade/locode/es.htm,ESCZT,Camarzana Tera,,ES,209
https://service.unece.org/trade/locode/es.htm,ESCAM,Camas,,ES,209
https://service.unece.org/trade/locode/es.htm,ESCBD,Cambados,,ES,209
https://service.unece.org/trade/locode/es.htm,ESCBE,Cambeo,OR,ES,209
https://service.unece.org/trade/locode/es.htm,ESZDW,Cambre,C,ES,209
https://service.unece.org/trade/locode/es.htm,ESCBL,Cambrils,T,ES,209
https://service.unece.org/trade/locode/es.htm,ESCMM,Caminomorisco,,ES,209
https://service.unece.org/trade/locode/es.htm,ESNRR,Caminreal,TE,ES,209
https://service.unece.org/trade/locode/es.htm,ESCM4,Campamento,CA,ES,209
https://service.unece.org/trade/locode/es.htm,ESCPR,Campanario,BA,ES,209
https://service.unece.org/trade/locode/es.htm,ESCPN,Campanas,,ES,209
https://service.unece.org/trade/locode/es.htm,ESCPL,Campanillas,,ES,209
https://service.unece.org/trade/locode/es.htm,ESCNP,Campano,PO,ES,209
https://service.unece.org/trade/locode/es.htm,ESCMP,CampdevÃ¡nol,,ES,209
https://service.unece.org/trade/locode/es.htm,ESECP,Campello,A,ES,209
https://service.unece.org/trade/locode/es.htm,ES5XZ,Campillo de Arenas,J,ES,209
https://service.unece.org/trade/locode/es.htm,ESCPY,Campillo de Llerena,BA,ES,209
https://service.unece.org/trade/locode/es.htm,ESZDO,Campillo del Altobuey,CU,ES,209
https://service.unece.org/trade/locode/es.htm,ESCMS,Campillos,,ES,209
https://service.unece.org/trade/locode/es.htm,ESCGG,Campllong,GI,ES,209
https://service.unece.org/trade/locode/es.htm,ESCOG,Campllong,GI,ES,209
https://service.unece.org/trade/locode/es.htm,ESC9O,Campo,PO,ES,209
https://service.unece.org/trade/locode/es.htm,ESC8R,Campo ArcÃ­s,V,ES,209
https://service.unece.org/trade/locode/es.htm,ESCOC,Campo de Criptana,CR,ES,209
https://service.unece.org/trade/locode/es.htm,ESCM3,Campo de Mirra,A,ES,209
https://service.unece.org/trade/locode/es.htm,ESCP6,Campo de San Pedro,SG,ES,209
https://service.unece.org/trade/locode/es.htm,ESCMQ,Campo Lameiro,PO,ES,209
https://service.unece.org/trade/locode/es.htm,ESZDX,Campo Real,M,ES,209
https://service.unece.org/trade/locode/es.htm,ESCPA,Campoamor,A,ES,209
https://service.unece.org/trade/locode/es.htm,ESCPH,Campohermoso,AL,ES,209
https://service.unece.org/trade/locode/es.htm,ESCNY,Camponaraya,LE,ES,209
https://service.unece.org/trade/locode/es.htm,ESCX4,Camporrobles,V,ES,209
https://service.unece.org/trade/locode/es.htm,ESCPP,Campos del Puerto,PM,ES,209
https://service.unece.org/trade/locode/es.htm,ESCMR,Campos del RÃ­o,MU,ES,209
https://service.unece.org/trade/locode/es.htm,ESZEJ,Campotejar,GR,ES,209
https://service.unece.org/trade/locode/es.htm,ESMPR,Campredo,T,ES,209
https://service.unece.org/trade/locode/es.htm,ESYYY,CamprodÃ³n,GI,ES,209
https://service.unece.org/trade/locode/es.htm,ESCMV,CamprovÃ­n,,ES,209
https://service.unece.org/trade/locode/es.htm,ESKPT,Can Picafort,PM,ES,209
https://service.unece.org/trade/locode/es.htm,ESCND,Canada,,ES,209
https://service.unece.org/trade/locode/es.htm,ESLCC,Canada de Calatrava,CR,ES,209
https://service.unece.org/trade/locode/es.htm,ESZDY,Canada Rosal,SE,ES,209
https://service.unece.org/trade/locode/es.htm,ESCEJ,Canaleja,AB,ES,209
https://service.unece.org/trade/locode/es.htm,ESCN2,Canales,LE,ES,209
https://service.unece.org/trade/locode/es.htm,ESOOM,CaÃ±ales-la Magdalena,LE,ES,209
https://service.unece.org/trade/locode/es.htm,ESCNS,Canals,,ES,209
https://service.unece.org/trade/locode/es.htm,ESCNM,CaÃ±amares,CU,ES,209
https://service.unece.org/trade/locode/es.htm,ESCMO,CaÃ±amero,CC,ES,209
https://service.unece.org/trade/locode/es.htm,ESCVL,Canaveral,,ES,209
https://service.unece.org/trade/locode/es.htm,ESCCE,Cancienes,O,ES,209
https://service.unece.org/trade/locode/es.htm,ESKCH,Candanchu,HU,ES,209
https://service.unece.org/trade/locode/es.htm,ESDAS,CandÃ¡s,O,ES,209
https://service.unece.org/trade/locode/es.htm,ESCEI,Candelaria,TF,ES,209
https://service.unece.org/trade/locode/es.htm,ESCNA,Candeleda,,ES,209
https://service.unece.org/trade/locode/es.htm,ESPPP,Canedo,LE,ES,209
https://service.unece.org/trade/locode/es.htm,ESZGR,Canena,J,ES,209
https://service.unece.org/trade/locode/es.htm,ESCDW,Canet de Berenguer,V,ES,209
https://service.unece.org/trade/locode/es.htm,ESNET,Canet de Mar,B,ES,209
https://service.unece.org/trade/locode/es.htm,ESCNT,CaÃ±ete,,ES,209
https://service.unece.org/trade/locode/es.htm,ESCLT,CaÃ±ete de las Torres,,ES,209
https://service.unece.org/trade/locode/es.htm,ESCAN,Canfranc,,ES,209
https://service.unece.org/trade/locode/es.htm,ESCAG,Cangas,PO,ES,209
https://service.unece.org/trade/locode/es.htm,ESRAN,Cangas,PO,ES,209
https://service.unece.org/trade/locode/es.htm,ESCDN,Cangas de Narcea,,ES,209
https://service.unece.org/trade/locode/es.htm,ESCON,Cangas de Onis,,ES,209
https://service.unece.org/trade/locode/es.htm,ESCNL,Caniles,,ES,209
https://service.unece.org/trade/locode/es.htm,ESTUN,Canillas de Aceituno,MA,ES,209
https://service.unece.org/trade/locode/es.htm,ESNZA,CaÃ±izal,ZA,ES,209
https://service.unece.org/trade/locode/es.htm,ESCZN,Canizares,CU,ES,209
https://service.unece.org/trade/locode/es.htm,ESCNJ,CanjÃ¡yar,,ES,209
https://service.unece.org/trade/locode/es.htm,ESCNV,Canovellas,,ES,209
https://service.unece.org/trade/locode/es.htm,ESZDL,Canovelles,B,ES,209
https://service.unece.org/trade/locode/es.htm,ESCA4,Canredondo,GU,ES,209
https://service.unece.org/trade/locode/es.htm,ESCGL,Cantagallo,,ES,209
https://service.unece.org/trade/locode/es.htm,ESCTP,Cantalapiedra,SA,ES,209
https://service.unece.org/trade/locode/es.htm,ESCLJ,Cantalejo,SG,ES,209
https://service.unece.org/trade/locode/es.htm,ESGIC,Cantallops,GI,ES,209
https://service.unece.org/trade/locode/es.htm,ESCTL,Cantalpino,SA,ES,209
https://service.unece.org/trade/locode/es.htm,ESCTV,Cantavieja,TE,ES,209
https://service.unece.org/trade/locode/es.htm,ESTIL,Cantillana,SE,ES,209
https://service.unece.org/trade/locode/es.htm,ESTRX,Cantimpalos,SG,ES,209
https://service.unece.org/trade/locode/es.htm,ESCCY,Cantoblanco,AB,ES,209
https://service.unece.org/trade/locode/es.htm,ESCTA,Cantoria,,ES,209
https://service.unece.org/trade/locode/es.htm,ESB2W,Canyellas,B,ES,209
https://service.unece.org/trade/locode/es.htm,ESCPO,Caparroso,,ES,209
https://service.unece.org/trade/locode/es.htm,ESCPC,Capcanes,,ES,209
https://service.unece.org/trade/locode/es.htm,ES2LP,Capdesaso,HU,ES,209
https://service.unece.org/trade/locode/es.htm,ESCES,Capellades,B,ES,209
https://service.unece.org/trade/locode/es.htm,ESZEO,Capmany,B,ES,209
https://service.unece.org/trade/locode/es.htm,ESKBN,CarabaÃ±a,,ES,209
https://service.unece.org/trade/locode/es.htm,ESCDC,Caravaca de La Cruz,,ES,209
https://service.unece.org/trade/locode/es.htm,ESCJA,Carbajosa de la Sagrada,SA,ES,209
https://service.unece.org/trade/locode/es.htm,ESC6D,Carballeda de Avia,OR,ES,209
https://service.unece.org/trade/locode/es.htm,ESCBV,Carballeda de Valdeorras,OR,ES,209
https://service.unece.org/trade/locode/es.htm,ESCA9,Carballedo,LU,ES,209
https://service.unece.org/trade/locode/es.htm,ESCLD,Carballido,LU,ES,209
https://service.unece.org/trade/locode/es.htm,ESCAJ,CarballiÃ±o,OR,ES,209
https://service.unece.org/trade/locode/es.htm,ESCBA,Carballo,,ES,209
https://service.unece.org/trade/locode/es.htm,ESCBO,Carballo,C,ES,209
https://service.unece.org/trade/locode/es.htm,ESCRS,Carboneras,AL,ES,209
https://service.unece.org/trade/locode/es.htm,ESW4J,Carbonero el Mayor,SG,ES,209
https://service.unece.org/trade/locode/es.htm,ESUEY,Carcabuey,CO,ES,209
https://service.unece.org/trade/locode/es.htm,ESCRC,Carcagente,,ES,209
https://service.unece.org/trade/locode/es.htm,ESCCX,Carcaixent,,ES,209
https://service.unece.org/trade/locode/es.htm,ESZEE,Carcar,,ES,209
https://service.unece.org/trade/locode/es.htm,ESCCO,Carcastillo,,ES,209
https://service.unece.org/trade/locode/es.htm,ESCRL,CarcelÃ©n,,ES,209
https://service.unece.org/trade/locode/es.htm,ESCRR,CÃ¡rcer,,ES,209
https://service.unece.org/trade/locode/es.htm,ESCJO,Carchelejo,J,ES,209
https://service.unece.org/trade/locode/es.htm,ESZOB,Carchuna,,ES,209
https://service.unece.org/trade/locode/es.htm,ESCDD,Cardedeu,,ES,209
https://service.unece.org/trade/locode/es.htm,ESDIJ,Cardenadijo,BU,ES,209
https://service.unece.org/trade/locode/es.htm,ESEBD,CÃ¡rdenas,LO,ES,209
https://service.unece.org/trade/locode/es.htm,ESDON,Cardona,B,ES,209
https://service.unece.org/trade/locode/es.htm,ESCNC,Cardones (Arucas),GC,ES,209
https://service.unece.org/trade/locode/es.htm,ESCNN,CarineÃ±a,,ES,209
https://service.unece.org/trade/locode/es.htm,ESCNO,CariÃ±o,C,ES,209
https://service.unece.org/trade/locode/es.htm,ESCRT,Carlet,,ES,209
https://service.unece.org/trade/locode/es.htm,ESRMO,Carmona,SE,ES,209
https://service.unece.org/trade/locode/es.htm,ESCRN,Carnota,,ES,209
https://service.unece.org/trade/locode/es.htm,ESCRP,Carpio Tajo,,ES,209
https://service.unece.org/trade/locode/es.htm,ESCRZ,Carracedelo,LE,ES,209
https://service.unece.org/trade/locode/es.htm,ESKLG,Carral,C,ES,209
https://service.unece.org/trade/locode/es.htm,ESCQU,Carranque,TO,ES,209
https://service.unece.org/trade/locode/es.htm,ESCR4,Carrascal del RÃ­o,SG,ES,209
https://service.unece.org/trade/locode/es.htm,ESCCA,Carrascosa del Campo,,ES,209
https://service.unece.org/trade/locode/es.htm,ESCNB,CarreÃ±a de Cabrales,O,ES,209
https://service.unece.org/trade/locode/es.htm,ESCAO,CarreÃ±o,O,ES,209
https://service.unece.org/trade/locode/es.htm,ESCCV,CarriÃ³n de Calatrava,CR,ES,209
https://service.unece.org/trade/locode/es.htm,ESCLC,CarriÃ³n de los Cespedes,,ES,209
https://service.unece.org/trade/locode/es.htm,ESWRR,CarriÃ³n de Los Condes,P,ES,209
https://service.unece.org/trade/locode/es.htm,ESCDI,Carrizal,,ES,209
https://service.unece.org/trade/locode/es.htm,ESRRZ,Carrizo de la Ribera,LE,ES,209
https://service.unece.org/trade/locode/es.htm,ESCAR,Cartagena,MU,ES,209
https://service.unece.org/trade/locode/es.htm,ESCRM,CÃ¡rtama,,ES,209
https://service.unece.org/trade/locode/es.htm,ESZEL,Cartaya,H,ES,209
https://service.unece.org/trade/locode/es.htm,ESCTE,Cartes,,ES,209
https://service.unece.org/trade/locode/es.htm,ESCBJ,Cartuja Baja,Z,ES,209
https://service.unece.org/trade/locode/es.htm,ESCNU,Casa Nueva,,ES,209
https://service.unece.org/trade/locode/es.htm,ESZAC,Casabermeja,GR,ES,209
https://service.unece.org/trade/locode/es.htm,ESCSA,Casablanca,,ES,209
https://service.unece.org/trade/locode/es.htm,ESCL9,Casalarreina,LO,ES,209
https://service.unece.org/trade/locode/es.htm,ESRES,Casar de CÃ¡ceres,CC,ES,209
https://service.unece.org/trade/locode/es.htm,ESCSR,Casares,,ES,209
https://service.unece.org/trade/locode/es.htm,ESCSH,Casares de Las Hurdes,CC,ES,209
https://service.unece.org/trade/locode/es.htm,ESCCH,Casariche,,ES,209
https://service.unece.org/trade/locode/es.htm,ESZEF,Casarrubios del Monte,TO,ES,209
https://service.unece.org/trade/locode/es.htm,ESCRE,Casarrubuelos,M,ES,209
https://service.unece.org/trade/locode/es.htm,ESBNE,Casas Benitez,CU,ES,209
https://service.unece.org/trade/locode/es.htm,ESXEZ,Casas de BenÃ­tez,CU,ES,209
https://service.unece.org/trade/locode/es.htm,ESCDP,Casas de Don Pedro,BA,ES,209
https://service.unece.org/trade/locode/es.htm,ESCEF,Casas de Eufemia,V,ES,209
https://service.unece.org/trade/locode/es.htm,ESCFA,Casas de Fernando Alonso,CU,ES,209
https://service.unece.org/trade/locode/es.htm,ESC7G,Casas de Guijarro,CU,ES,209
https://service.unece.org/trade/locode/es.htm,ESDFX,Casas de Haro,CU,ES,209
https://service.unece.org/trade/locode/es.htm,ESCS2,Casas de IbÃ¡Ã±ez,A,ES,209
https://service.unece.org/trade/locode/es.htm,ESDKZ,Casas de los Pinos,CU,ES,209
https://service.unece.org/trade/locode/es.htm,ESCLM,Casas del Monte,TF,ES,209
https://service.unece.org/trade/locode/es.htm,ESCMW,Casas del Monte,CC,ES,209
https://service.unece.org/trade/locode/es.htm,ESCIB,Casas Ibanez,AB,ES,209
https://service.unece.org/trade/locode/es.htm,ESCCC,Casaseca de Las Chanas,,ES,209
https://service.unece.org/trade/locode/es.htm,ESSIO,Casasimarro,CU,ES,209
https://service.unece.org/trade/locode/es.htm,ESCST,Casatejada,,ES,209
https://service.unece.org/trade/locode/es.htm,ESCDV,Casayo de Valdeorras,,ES,209
https://service.unece.org/trade/locode/es.htm,ESCCT,Cascante,,ES,209
https://service.unece.org/trade/locode/es.htm,ESCSC,Cascante,A,ES,209
https://service.unece.org/trade/locode/es.htm,ESCSD,CÃ¡seda,,ES,209
https://service.unece.org/trade/locode/es.htm,ESCTS,Casetas,Z,ES,209
https://service.unece.org/trade/locode/es.htm,ESCFL,Casillas Flores,SA,ES,209
https://service.unece.org/trade/locode/es.htm,ESESS,Casinos,,ES,209
https://service.unece.org/trade/locode/es.htm,ESCSP,Caspe,,ES,209
https://service.unece.org/trade/locode/es.htm,ESCSV,CassÃ¡ de la Selva,,ES,209
https://service.unece.org/trade/locode/es.htm,ESBCA,Casserres,B,ES,209
https://service.unece.org/trade/locode/es.htm,ESCAA,Castalla,,ES,209
https://service.unece.org/trade/locode/es.htm,ESCTQ,CastaÃ±ares,B,ES,209
https://service.unece.org/trade/locode/es.htm,ESCSJ,CastejÃ³n,,ES,209
https://service.unece.org/trade/locode/es.htm,ESASA,Castejon de Monegros,H,ES,209
https://service.unece.org/trade/locode/es.htm,ESCPT,CastejÃ³n del Puente,HU,ES,209
https://service.unece.org/trade/locode/es.htm,ESZEK,Castellar,J,ES,209
https://service.unece.org/trade/locode/es.htm,ESXDC,Castellar de Santiago,CR,ES,209
https://service.unece.org/trade/locode/es.htm,ESCAV,Castellar del VallÃ©s,B,ES,209
https://service.unece.org/trade/locode/es.htm,ESCYV,Castellbell y el Vilar,B,ES,209
https://service.unece.org/trade/locode/es.htm,ESCLL,Castellbisbal,,ES,209
https://service.unece.org/trade/locode/es.htm,ESCDF,Castelldefels,,ES,209
https://service.unece.org/trade/locode/es.htm,ESZX3,Castellet,B,ES,209
https://service.unece.org/trade/locode/es.htm,ESCYG,Castellet y Gornal,,ES,209
https://service.unece.org/trade/locode/es.htm,ESZFD,Castellfollit de la Roca,GI,ES,209
https://service.unece.org/trade/locode/es.htm,ESZEH,Castellgali,B,ES,209
https://service.unece.org/trade/locode/es.htm,ESZDN,Castellnou de Seana,L,ES,209
https://service.unece.org/trade/locode/es.htm,ESCA7,CastellÃ³ de Ampurias,GI,ES,209
https://service.unece.org/trade/locode/es.htm,ESCEP,Castello d'Empuries,B,ES,209
https://service.unece.org/trade/locode/es.htm,ESCAS,CastellÃ³n de la Plana,V,ES,209
https://service.unece.org/trade/locode/es.htm,ESCDR,CastellÃ³n de Rugat,,ES,209
https://service.unece.org/trade/locode/es.htm,ESLLK,Castellsera,L,ES,209
https://service.unece.org/trade/locode/es.htm,ESCTT,Castelltercol,B,ES,209
https://service.unece.org/trade/locode/es.htm,ESRC8,Castelltersol,B,ES,209
https://service.unece.org/trade/locode/es.htm,ESZEN,Castellvell del Camp,T,ES,209
https://service.unece.org/trade/locode/es.htm,ESCMA,CastellvÃ­ de la Marca,B,ES,209
https://service.unece.org/trade/locode/es.htm,ESCAI,CastellvÃ­ de RosanÃ©s,B,ES,209
https://service.unece.org/trade/locode/es.htm,ESCSU,Castelnou,TE,ES,209
https://service.unece.org/trade/locode/es.htm,ESCBB,Castilbisbal,,ES,209
https://service.unece.org/trade/locode/es.htm,ESHHU,Castillazuelo,HU,ES,209
https://service.unece.org/trade/locode/es.htm,ESCCU,Castilleja de la Cuesta,,ES,209
https://service.unece.org/trade/locode/es.htm,ESCJC,Castilleja del Campo,SE,ES,209
https://service.unece.org/trade/locode/es.htm,ES3ZW,Castillejar,GR,ES,209
https://service.unece.org/trade/locode/es.htm,ESCC8,Castillejo de Iniesta,CU,ES,209
https://service.unece.org/trade/locode/es.htm,ESCTM,Castillejo de Mesleon,SG,ES,209
https://service.unece.org/trade/locode/es.htm,ESDDF,Castillejo de Robledo,SO,ES,209
https://service.unece.org/trade/locode/es.htm,ESCLB,Castillo de Locubin,J,ES,209
https://service.unece.org/trade/locode/es.htm,ESC9R,Castillo del Romeral,GC,ES,209
https://service.unece.org/trade/locode/es.htm,ESCSI,CastillÃ³n,LU,ES,209
https://service.unece.org/trade/locode/es.htm,ESELO,Castrelo,PO,ES,209
https://service.unece.org/trade/locode/es.htm,ESTU9,Castrelo de MiÃ±o,OR,ES,209
https://service.unece.org/trade/locode/es.htm,ESCD9,Castrillo de Duero,VA,ES,209
https://service.unece.org/trade/locode/es.htm,ESCD8,Castrillo de la Vega,BU,ES,209
https://service.unece.org/trade/locode/es.htm,ESCS3,Castrillo Solarana,BU,ES,209
https://service.unece.org/trade/locode/es.htm,ESCCL,Castro Caldelas,OR,ES,209
https://service.unece.org/trade/locode/es.htm,ESCOQ,Castro de Rei,LU,ES,209
https://service.unece.org/trade/locode/es.htm,ESCRY,Castro de Rey,LU,ES,209
https://service.unece.org/trade/locode/es.htm,ESRIO,Castro del Rio,CO,ES,209
https://service.unece.org/trade/locode/es.htm,ESCLE,Castro Riberas Lea,LU,ES,209
https://service.unece.org/trade/locode/es.htm,ESCSB,Castrobarto,BU,ES,209
https://service.unece.org/trade/locode/es.htm,ESCGZ,Castrogonzalo,ZA,ES,209
https://service.unece.org/trade/locode/es.htm,ESCT7,Castronuno,VA,ES,209
https://service.unece.org/trade/locode/es.htm,ESCPE,Castropodame,BA,ES,209
https://service.unece.org/trade/locode/es.htm,ESCPQ,Castropodame,LE,ES,209
https://service.unece.org/trade/locode/es.htm,ESCSO,Castropol,O,ES,209
https://service.unece.org/trade/locode/es.htm,ESCUR,Castro-Urdiales,S,ES,209
https://service.unece.org/trade/locode/es.htm,ESTRI,Castroverde,LU,ES,209
https://service.unece.org/trade/locode/es.htm,ESCTU,Castuera,BA,ES,209
https://service.unece.org/trade/locode/es.htm,ESCAT,Catadau,,ES,209
